model_parameters,model_rank,auc_score_mean,auc_score_std,auc_score_cv
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",1429,0.7749806217252594,0.013759759662557958,0.017754972546185768
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",1248,0.7843737311105978,0.012317808991835948,0.015704004995673572
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",1349,0.7811854398829213,0.01336050301563874,0.017102857187969504
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",1438,0.7739669082025374,0.014530685309214687,0.0187742979127632
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",1422,0.7757793746875815,0.009795554706448906,0.01262672742542779
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",1279,0.7830647997387755,0.011977045306047861,0.015295088363112877
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1450,0.7714158011717352,0.006818272728086098,0.008838647999858886
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",1442,0.7733288737332513,0.013118428669466248,0.016963583172754083
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1439,0.7739341737988413,0.011202854966511645,0.014475203894308791
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",1021,0.7883277076174959,0.01344294172061512,0.017052479052452336
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",802,0.7904106768456739,0.015078734388224643,0.01907708844268147
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",382,0.7935862747480039,0.017045253920441712,0.0214787660306427
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1362,0.7801727662934937,0.009564210692681324,0.012259093249460283
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",1088,0.7874644608414677,0.01304195535440358,0.01656196057466165
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",827,0.7901828236255395,0.013344412858700281,0.016887753643483494
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1350,0.7811826119934827,0.014258418173932865,0.01825234964913917
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1139,0.7864909313689488,0.014108651313152545,0.01793873362099082
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1187,0.7856210317428568,0.01300769411535406,0.016557212179639857
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",1344,0.7814479891416543,0.013506921044458043,0.017284478598881676
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",1312,0.782413716153879,0.009364195372817175,0.011968342552644487
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",1035,0.7881438584084756,0.014709026432653536,0.01866287007851073
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",1403,0.7774220130910402,0.010293139530785235,0.013240092713428034
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",1269,0.7834252832135001,0.010931064108100226,0.013952912092985487
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",1070,0.7877070315239791,0.012522213201717845,0.015897043825406867
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1445,0.7730319956188593,0.012410384078879077,0.016054166126647586
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",1297,0.7827283001893203,0.011978075990723655,0.015302980597260239
"{'eta': 0.2, 'gamma': 0, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1331,0.7818167640028983,0.012135951259713413,0.015522756505728269
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",797,0.7904704044121816,0.014656607129838286,0.018541626666892602
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",790,0.7905182734359824,0.014332418297294194,0.01813040732758578
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",810,0.7903588429322311,0.015321657973689937,0.019385698168247967
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1073,0.7876865866191599,0.015282219469420676,0.019401396099702158
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",685,0.7912334802260054,0.013376918802406266,0.016906411491315214
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",664,0.7914133189889331,0.012564378711492323,0.015875874729457288
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1298,0.782710395477561,0.01607932196276837,0.020543130710507264
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1023,0.7883159851775114,0.013180024446883135,0.016719215003505584
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",966,0.788979718867724,0.013351109178082072,0.016921992871049257
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",1029,0.7882608898270821,0.015356943108544244,0.01948205639368083
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",793,0.7905079380883134,0.013445697003449478,0.017008933567403798
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",651,0.7915115219742077,0.012777568248592627,0.016143249837630283
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",1176,0.7858630176199451,0.01319116537813709,0.016785578507164885
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",724,0.790940168933429,0.014085214355723723,0.01780819195808126
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",674,0.7913388229443014,0.012012371203584761,0.015179807757808257
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1375,0.7796620899437882,0.01569981906459577,0.02013669673964485
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",1169,0.7859769505144683,0.011824144972565485,0.015043882603460425
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1097,0.7872781178077095,0.012487496981208993,0.01586160811376575
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",583,0.7919951601895483,0.012273333903274966,0.01549672841477666
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",524,0.7924036198768043,0.015948977342907934,0.020127340338737393
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",875,0.7898079870097966,0.015774265442267406,0.019972278961103675
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1017,0.7883692456865159,0.014534166816606074,0.018435735407143702
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",1112,0.7869007915862234,0.011916908394785666,0.015144105231821832
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",669,0.791367482999383,0.013967505914316378,0.017649835524423826
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1099,0.7872697207208215,0.014342547628994328,0.018218086192699424
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1137,0.7865216313101208,0.014293405349478655,0.01817293356022506
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",891,0.7896620133212725,0.014055703983063491,0.017799645602738338
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",718,0.7909923286876742,0.012620330203691292,0.01595506017691667
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",584,0.7919755602288966,0.016276653364316856,0.02055196420406279
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",719,0.7909799633301401,0.01658619159148791,0.02096916781767473
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",1126,0.7867136152607568,0.013196066863493349,0.01677366020812987
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",1014,0.7884454681552633,0.011072235923076898,0.014043122029710895
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",650,0.7915170503238803,0.01160064631312674,0.014656217839375513
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1253,0.7840838852723024,0.013162422980321963,0.016787008670316978
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",1154,0.786275432423334,0.013679343847486513,0.017397648817954543
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",925,0.789273819541092,0.014210701272447597,0.018004779736277246
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",990,0.7886970818232658,0.013579760098184387,0.017217966708830034
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",746,0.7907658632875276,0.017419532601408248,0.022028685620024534
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",631,0.7916833929791526,0.014053361182454345,0.017751239077493715
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1071,0.7876967373666613,0.012546382087050747,0.015927934561458756
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",897,0.7895756295057031,0.016120220236798988,0.020416309260824963
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",787,0.7905579104557882,0.01305941864348904,0.01651924352506923
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1172,0.7859649159730916,0.014944754206704835,0.01901453093259507
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1118,0.7868310248983598,0.01298681379181026,0.016505213166305755
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",995,0.788664356685835,0.014025882469149665,0.01778434938798291
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",942,0.7891462206350202,0.013117282484494395,0.016622119122536017
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",489,0.7926569721282731,0.017623473230491935,0.022233417291685646
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",370,0.7937380678338388,0.01680417832130975,0.021170936612841827
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",1059,0.7878455694676115,0.013472564177658297,0.017100513983676284
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",825,0.7902083098842904,0.014538025910118536,0.018397713271640144
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",722,0.7909417230706262,0.012260983761768587,0.015501753674301687
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1184,0.785688231619325,0.01549961376775138,0.019727435315922005
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",1131,0.7866437551568378,0.013600072828493582,0.01728873170267786
"{'eta': 0.2, 'gamma': 1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",869,0.7898662782712992,0.01255705430198685,0.01589769641700518
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",1190,0.7854984838275402,0.012692460357564767,0.016158478493449844
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",809,0.7903602737908235,0.013459238149154684,0.017029244251611765
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",204,0.795583497271258,0.015381708635049085,0.019333870910855026
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1306,0.7825317053870777,0.009432833415886167,0.01205425077469575
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",1050,0.7879607711701734,0.011973045523849491,0.015194976656095118
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",854,0.7899808127873835,0.012040868209740286,0.015241975519956054
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1367,0.780024603461643,0.010797811852277902,0.013842911882982515
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1273,0.783261806588465,0.012140455715071262,0.01549986940886293
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1049,0.7879798187856671,0.011578292460794027,0.014693640858260809
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",1416,0.7762662726742416,0.013644943643901838,0.01757765875476585
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",1225,0.7847036277529206,0.013131538926458458,0.016734393039652396
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",290,0.7946703834350712,0.014715246367914181,0.01851742140471565
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",1405,0.7771083507199649,0.009124812247368217,0.011742007712199186
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",1360,0.780430698536041,0.012281266408315672,0.015736523987784308
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",1259,0.7837692477310442,0.01396975939131824,0.01782381668043202
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1441,0.7736043797314419,0.01321286543638834,0.01707961560529842
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",1423,0.7756753724280058,0.01184376631392545,0.015268972994272456
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1353,0.7806929940220639,0.013151039934265387,0.016845341299288913
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",1076,0.7876645181326382,0.014987533207702599,0.019027813063402184
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",612,0.7918023865105132,0.013790733632796296,0.017416888187938278
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",225,0.7953812079178372,0.014426146896281649,0.018137399718113366
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1254,0.7840788750466371,0.013848772609129832,0.017662473827401746
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",760,0.7907248642251578,0.013192551573824058,0.01668412385988598
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",924,0.7892842016057472,0.014149881054903562,0.017927485468626575
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1366,0.7800261645737784,0.010361835032728868,0.013283958286695137
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1202,0.7851892909035758,0.01059599190076541,0.013494824781132474
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1087,0.7874654290699777,0.012901925798839775,0.01638411709587984
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",1359,0.7804409846914018,0.01548500360684044,0.019841351121460446
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",1199,0.7852120677282756,0.011802747078967637,0.015031285895942196
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",446,0.7931595622320476,0.014291740090420045,0.018018745244905512
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",1390,0.778488110511128,0.01758954878331929,0.022594498934313346
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",1266,0.7834620804601041,0.012077788145695326,0.015415919221773182
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",1267,0.7834401064960708,0.016041671020364936,0.020475937965585108
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1394,0.7777949163296599,0.01158782120098451,0.014898298970204555
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",1357,0.7804573090256844,0.01058620121179774,0.013564100290140732
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1343,0.7814923430678373,0.012134375600297672,0.015527184249384705
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",1063,0.7877850789933035,0.009745839800714699,0.012371191154278694
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",479,0.7928008677580513,0.014762981092388001,0.018621297847637323
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",235,0.7952237248556292,0.014338203158655263,0.018030401647358203
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",1157,0.7862356308755403,0.012724954993337298,0.016184658254634145
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",1064,0.7877714860746492,0.012621243877946617,0.016021453049584772
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",623,0.7917519041795681,0.0151033799745802,0.019075899779780987
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1222,0.7847869417217095,0.011039838496345085,0.014067306563645503
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",1250,0.7843229861748445,0.014954753225990571,0.01906708523095203
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",968,0.7889223558235372,0.01345457892061208,0.01705437654452974
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",1385,0.7792311209683115,0.010920767579079824,0.014014799056676706
"{'eta': 0.2, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",815,0.790301817620812,0.01359126966292495,0.01719756852368276
